Province,Centres,Zones,Neighbourhood,Dwelling Type ,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Rent ID
B.C.,Victoria,Remainder of City,Burnside,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone265,Rent_3551
B.C.,Victoria,Remainder of City,Burnside,Apt & Other,860.0,1068.0,1355.0,0.0,1160.0,2019,centre36,Zone265,Rent_3552
B.C.,Victoria,Remainder of City,Vic West,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone265,Rent_3553
B.C.,Victoria,Remainder of City,Vic West,Apt & Other,803.0,1005.0,1323.0,1629.0,1086.0,2019,centre36,Zone265,Rent_3554
B.C.,Victoria,Saanich/Central Saanich,Saanich/University,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone266,Rent_3555
B.C.,Victoria,Saanich/Central Saanich,Saanich/University,Apt & Other,828.0,1167.0,1500.0,1911.0,1341.0,2019,centre36,Zone266,Rent_3556
B.C.,Victoria,Saanich/Central Saanich,Saanich-Centre,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone266,Rent_3557
B.C.,Victoria,Saanich/Central Saanich,Saanich-Centre,Apt & Other,1017.0,1110.0,1448.0,1914.0,1231.0,2019,centre36,Zone266,Rent_3558
B.C.,Victoria,Saanich/Central Saanich,Saanich-Other,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone266,Rent_3559
B.C.,Victoria,Saanich/Central Saanich,Saanich-Other,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone266,Rent_3560
B.C.,Victoria,Saanich/Central Saanich,Central Saanich,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone266,Rent_3561
B.C.,Victoria,Saanich/Central Saanich,Central Saanich,Apt & Other,0.0,1033.0,1364.0,0.0,1239.0,2019,centre36,Zone266,Rent_3562
B.C.,Victoria,Esquimalt,Esquimalt,Row,0.0,1184.0,1305.0,0.0,1425.0,2019,centre36,Zone267,Rent_3563
B.C.,Victoria,Esquimalt,Esquimalt,Apt & Other,843.0,1034.0,1210.0,1456.0,1109.0,2019,centre36,Zone267,Rent_3564
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,View Royal,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone268,Rent_3565
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,View Royal,Apt & Other,0.0,1319.0,1626.0,0.0,1480.0,2019,centre36,Zone268,Rent_3566
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,Langford,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone268,Rent_3567
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,Langford,Apt & Other,1001.0,1320.0,1598.0,1731.0,1449.0,2019,centre36,Zone268,Rent_3568
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,Colwood,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone268,Rent_3569
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,Colwood,Apt & Other,0.0,1052.0,1388.0,0.0,1243.0,2019,centre36,Zone268,Rent_3570
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,West Shore/Other,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone268,Rent_3571
B.C.,Victoria,Langford/Vw Royal/Colwood/Sooke,West Shore/Other,Apt & Other,0.0,768.0,0.0,0.0,765.0,2019,centre36,Zone268,Rent_3572
B.C.,Victoria,Oak Bay,Oak Bay South,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone269,Rent_3573
B.C.,Victoria,Oak Bay,Oak Bay South,Apt & Other,0.0,1079.0,1561.0,0.0,1343.0,2019,centre36,Zone269,Rent_3574
B.C.,Victoria,Oak Bay,Oak Bay North,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone269,Rent_3575
B.C.,Victoria,Oak Bay,Oak Bay North,Apt & Other,925.0,1082.0,1422.0,0.0,1203.0,2019,centre36,Zone269,Rent_3576
B.C.,Victoria,North Saanich,North Saanich,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone270,Rent_3577
B.C.,Victoria,North Saanich,North Saanich,Apt & Other,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone270,Rent_3578
B.C.,Victoria,Sidney,Sidney,Row,0.0,0.0,0.0,0.0,0.0,2019,centre36,Zone271,Rent_3579
B.C.,Victoria,Sidney,Sidney,Apt & Other,0.0,1108.0,1474.0,0.0,1230.0,2019,centre36,Zone271,Rent_3580
Nfld.Lab.,St. John's,St. John's East,St. John's East,Row,0.0,833.0,856.0,0.0,1117.0,2020,centre1,Zone1,Rent_3581
Nfld.Lab.,St. John's,St. John's East,St. John's East,Apt & Other,688.0,864.0,1058.0,1017.0,959.0,2020,centre1,Zone1,Rent_3582
Nfld.Lab.,St. John's,St. John's West,St. John's West,Row,0.0,0.0,751.0,0.0,583.0,2020,centre1,Zone2,Rent_3583
Nfld.Lab.,St. John's,St. John's West,St. John's West,Apt & Other,781.0,791.0,902.0,964.0,864.0,2020,centre1,Zone2,Rent_3584
Nfld.Lab.,St. John's,Remainder of CMA,Remainder of CMA,Row,0.0,0.0,961.0,0.0,957.0,2020,centre1,Zone3,Rent_3585
Nfld.Lab.,St. John's,Remainder of CMA,Remainder of CMA,Apt & Other,0.0,741.0,816.0,742.0,775.0,2020,centre1,Zone3,Rent_3586
N.S.,Halifax,Peninsula South,Downtown Halifax,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone4,Rent_3587
N.S.,Halifax,Peninsula South,Downtown Halifax,Apt & Other,1104.0,1462.0,2002.0,2409.0,1707.0,2020,centre2,Zone4,Rent_3588
N.S.,Halifax,Peninsula South,South End,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone4,Rent_3589
N.S.,Halifax,Peninsula South,South End,Apt & Other,887.0,1208.0,1645.0,1840.0,1280.0,2020,centre2,Zone4,Rent_3590
N.S.,Halifax,Peninsula South,Peninsula Southwest,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone4,Rent_3591
N.S.,Halifax,Peninsula South,Peninsula Southwest,Apt & Other,860.0,1127.0,1395.0,0.0,1292.0,2020,centre2,Zone4,Rent_3592
N.S.,Halifax,Peninsula North,Peninsula Northwest,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone5,Rent_3593
N.S.,Halifax,Peninsula North,Peninsula Northwest,Apt & Other,787.0,960.0,1231.0,1526.0,1123.0,2020,centre2,Zone5,Rent_3594
N.S.,Halifax,Peninsula North,North End,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone5,Rent_3595
N.S.,Halifax,Peninsula North,North End,Apt & Other,866.0,1123.0,1297.0,1402.0,1212.0,2020,centre2,Zone5,Rent_3596
N.S.,Halifax,Mainland South,Armdale,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone6,Rent_3597
N.S.,Halifax,Mainland South,Armdale,Apt & Other,0.0,838.0,1246.0,0.0,1166.0,2020,centre2,Zone6,Rent_3598
N.S.,Halifax,Mainland South,Spryfield/Herring Cove,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone6,Rent_3599
N.S.,Halifax,Mainland South,Spryfield/Herring Cove,Apt & Other,568.0,735.0,1010.0,1146.0,915.0,2020,centre2,Zone6,Rent_3600
N.S.,Halifax,Mainland North,Fairmount,Row,0.0,0.0,0.0,1771.0,1771.0,2020,centre2,Zone7,Rent_3601
N.S.,Halifax,Mainland North,Fairmount,Apt & Other,0.0,744.0,1193.0,0.0,1081.0,2020,centre2,Zone7,Rent_3602
N.S.,Halifax,Mainland North,Fairview,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone7,Rent_3603
N.S.,Halifax,Mainland North,Fairview,Apt & Other,0.0,1061.0,1268.0,1457.0,1232.0,2020,centre2,Zone7,Rent_3604
N.S.,Halifax,Mainland North,Clayton Park/Rockingham,Row,0.0,0.0,0.0,1597.0,1376.0,2020,centre2,Zone7,Rent_3605
N.S.,Halifax,Mainland North,Clayton Park/Rockingham,Apt & Other,823.0,932.0,1163.0,1433.0,1114.0,2020,centre2,Zone7,Rent_3606
N.S.,Halifax,Mainland North,Bedford South,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone7,Rent_3607
N.S.,Halifax,Mainland North,Bedford South,Apt & Other,0.0,1100.0,1407.0,1606.0,1350.0,2020,centre2,Zone7,Rent_3608
N.S.,Halifax,Dartmouth North,Wyse Road,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone8,Rent_3609
N.S.,Halifax,Dartmouth North,Wyse Road,Apt & Other,703.0,879.0,1047.0,0.0,985.0,2020,centre2,Zone8,Rent_3610
N.S.,Halifax,Dartmouth North,Albro Lake/Lake Banook,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone8,Rent_3611
N.S.,Halifax,Dartmouth North,Albro Lake/Lake Banook,Apt & Other,0.0,992.0,1123.0,1257.0,1090.0,2020,centre2,Zone8,Rent_3612
N.S.,Halifax,Dartmouth North,Burnside/Tufts Cove,Row,0.0,0.0,0.0,0.0,896.0,2020,centre2,Zone8,Rent_3613
N.S.,Halifax,Dartmouth North,Burnside/Tufts Cove,Apt & Other,606.0,729.0,894.0,1063.0,810.0,2020,centre2,Zone8,Rent_3614
N.S.,Halifax,Dartmouth South,Downtown Dartmouth,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone9,Rent_3615
N.S.,Halifax,Dartmouth South,Downtown Dartmouth,Apt & Other,598.0,883.0,957.0,1015.0,930.0,2020,centre2,Zone9,Rent_3616
N.S.,Halifax,Dartmouth South,Woodside/Eastern Passage,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone9,Rent_3617
N.S.,Halifax,Dartmouth South,Woodside/Eastern Passage,Apt & Other,0.0,1069.0,1535.0,1627.0,1432.0,2020,centre2,Zone9,Rent_3618
N.S.,Halifax,Dartmouth East,Portland Estates/Morris Lake,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone10,Rent_3619
N.S.,Halifax,Dartmouth East,Portland Estates/Morris Lake,Apt & Other,0.0,0.0,1550.0,0.0,1436.0,2020,centre2,Zone10,Rent_3620
N.S.,Halifax,Dartmouth East,Woodlawn/Forest Hills/Port Wallace,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone10,Rent_3621
N.S.,Halifax,Dartmouth East,Woodlawn/Forest Hills/Port Wallace,Apt & Other,772.0,769.0,920.0,1041.0,908.0,2020,centre2,Zone10,Rent_3622
N.S.,Halifax,Dartmouth East,Cole Harbour,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone10,Rent_3623
N.S.,Halifax,Dartmouth East,Cole Harbour,Apt & Other,0.0,0.0,829.0,0.0,824.0,2020,centre2,Zone10,Rent_3624
N.S.,Halifax,Bedford,Bedford,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone11,Rent_3625
N.S.,Halifax,Bedford,Bedford,Apt & Other,699.0,870.0,1316.0,1444.0,1242.0,2020,centre2,Zone11,Rent_3626
N.S.,Halifax,Sackville,Sackville,Row,0.0,0.0,0.0,1420.0,1420.0,2020,centre2,Zone12,Rent_3627
N.S.,Halifax,Sackville,Sackville,Apt & Other,0.0,1007.0,1188.0,1435.0,1194.0,2020,centre2,Zone12,Rent_3628
N.S.,Halifax,Remainder of CMA,Timberlea/Beechville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone3,Rent_3629
N.S.,Halifax,Remainder of CMA,Timberlea/Beechville,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone3,Rent_3630
N.S.,Halifax,Remainder of CMA,Hammonds Plains,Row,0.0,0.0,1579.0,0.0,1716.0,2020,centre2,Zone3,Rent_3631
N.S.,Halifax,Remainder of CMA,Hammonds Plains,Apt & Other,0.0,1399.0,1641.0,1823.0,1628.0,2020,centre2,Zone3,Rent_3632
N.S.,Halifax,Remainder of CMA,Herring Cove/Terence Bay/Prospect etc.,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone3,Rent_3633
N.S.,Halifax,Remainder of CMA,Herring Cove/Terence Bay/Prospect etc.,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone3,Rent_3634
N.S.,Halifax,Remainder of CMA,Waverley/Fall River/Beaverbank,Row,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone3,Rent_3635
N.S.,Halifax,Remainder of CMA,Waverley/Fall River/Beaverbank,Apt & Other,0.0,803.0,728.0,0.0,784.0,2020,centre2,Zone3,Rent_3636
N.S.,Halifax,Remainder of CMA,Halifax County East,Row,0.0,0.0,1402.0,0.0,1417.0,2020,centre2,Zone3,Rent_3637
N.S.,Halifax,Remainder of CMA,Halifax County East,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre2,Zone3,Rent_3638
N.B.,Moncton,Central Moncton,Downtown Moncton,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone13,Rent_3639
N.B.,Moncton,Central Moncton,Downtown Moncton,Apt & Other,707.0,805.0,962.0,0.0,874.0,2020,centre3,Zone13,Rent_3640
N.B.,Moncton,Central Moncton,Garden Hill,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone13,Rent_3641
N.B.,Moncton,Central Moncton,Garden Hill,Apt & Other,649.0,686.0,865.0,892.0,806.0,2020,centre3,Zone13,Rent_3642
N.B.,Moncton,West Moncton,West Moncton,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone14,Rent_3643
N.B.,Moncton,West Moncton,West Moncton,Apt & Other,675.0,720.0,972.0,787.0,850.0,2020,centre3,Zone14,Rent_3644
N.B.,Moncton,East Moncton,Sunny Brae,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone15,Rent_3645
N.B.,Moncton,East Moncton,Sunny Brae,Apt & Other,693.0,774.0,834.0,922.0,821.0,2020,centre3,Zone15,Rent_3646
N.B.,Moncton,East Moncton,Lewisville/Harrisville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone15,Rent_3647
N.B.,Moncton,East Moncton,Lewisville/Harrisville,Apt & Other,514.0,664.0,960.0,0.0,888.0,2020,centre3,Zone15,Rent_3648
N.B.,Moncton,East Moncton,Humphrey,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone15,Rent_3649
N.B.,Moncton,East Moncton,Humphrey,Apt & Other,708.0,712.0,869.0,1192.0,860.0,2020,centre3,Zone15,Rent_3650
N.B.,Moncton,East Moncton,Magnetic Hill/Irishtown,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone15,Rent_3651
N.B.,Moncton,East Moncton,Magnetic Hill/Irishtown,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone15,Rent_3652
N.B.,Moncton,North Moncton,Parkton,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone16,Rent_3653
N.B.,Moncton,North Moncton,Parkton,Apt & Other,671.0,826.0,957.0,994.0,900.0,2020,centre3,Zone16,Rent_3654
N.B.,Moncton,North Moncton,North End/Ryan Road/Hildegarde,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone16,Rent_3655
N.B.,Moncton,North Moncton,North End/Ryan Road/Hildegarde,Apt & Other,0.0,892.0,1125.0,0.0,1094.0,2020,centre3,Zone16,Rent_3656
N.B.,Moncton,Riverview,Riverview,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone17,Rent_3657
N.B.,Moncton,Riverview,Riverview,Apt & Other,0.0,795.0,881.0,1201.0,876.0,2020,centre3,Zone17,Rent_3658
N.B.,Moncton,Dieppe City,Downtown Dieppe,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone18,Rent_3659
N.B.,Moncton,Dieppe City,Downtown Dieppe,Apt & Other,0.0,813.0,995.0,1382.0,972.0,2020,centre3,Zone18,Rent_3660
N.B.,Moncton,Dieppe City,St. Anselme,Row,0.0,0.0,1058.0,0.0,1091.0,2020,centre3,Zone18,Rent_3661
N.B.,Moncton,Dieppe City,St. Anselme,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone18,Rent_3662
N.B.,Moncton,Dieppe City,Fox Creek/Lakeburn,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone18,Rent_3663
N.B.,Moncton,Dieppe City,Fox Creek/Lakeburn,Apt & Other,0.0,1003.0,1197.0,0.0,1170.0,2020,centre3,Zone18,Rent_3664
N.B.,Moncton,Remainder of CMA,Southern Remainder of Moncton CMA,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone3,Rent_3665
N.B.,Moncton,Remainder of CMA,Southern Remainder of Moncton CMA,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone3,Rent_3666
N.B.,Moncton,Remainder of CMA,Northern Remainder of Moncton CMA,Row,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone3,Rent_3667
N.B.,Moncton,Remainder of CMA,Northern Remainder of Moncton CMA,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre3,Zone3,Rent_3668
N.B.,Saint John,South,South End,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone19,Rent_3669
N.B.,Saint John,South,South End,Apt & Other,479.0,688.0,791.0,0.0,694.0,2020,centre4,Zone19,Rent_3670
N.B.,Saint John,South,Uptown,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone19,Rent_3671
N.B.,Saint John,South,Uptown,Apt & Other,617.0,726.0,887.0,1049.0,816.0,2020,centre4,Zone19,Rent_3672
N.B.,Saint John,West,West,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone20,Rent_3673
N.B.,Saint John,West,West,Apt & Other,0.0,604.0,716.0,815.0,706.0,2020,centre4,Zone20,Rent_3674
N.B.,Saint John,North,Indian Town,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone21,Rent_3675
N.B.,Saint John,North,Indian Town,Apt & Other,0.0,633.0,685.0,671.0,659.0,2020,centre4,Zone21,Rent_3676
N.B.,Saint John,North,North End,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone21,Rent_3677
N.B.,Saint John,North,North End,Apt & Other,605.0,849.0,844.0,813.0,834.0,2020,centre4,Zone21,Rent_3678
N.B.,Saint John,North,Millidgeville,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone21,Rent_3679
N.B.,Saint John,North,Millidgeville,Apt & Other,658.0,742.0,885.0,0.0,879.0,2020,centre4,Zone21,Rent_3680
N.B.,Saint John,East,East,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone22,Rent_3681
N.B.,Saint John,East,East,Apt & Other,602.0,667.0,826.0,818.0,784.0,2020,centre4,Zone22,Rent_3682
N.B.,Saint John,Outlying Areas,Rothesay,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone23,Rent_3683
N.B.,Saint John,Outlying Areas,Rothesay,Apt & Other,0.0,662.0,838.0,857.0,827.0,2020,centre4,Zone23,Rent_3684
N.B.,Saint John,Outlying Areas,Quipspamsis,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone23,Rent_3685
N.B.,Saint John,Outlying Areas,Quipspamsis,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone23,Rent_3686
N.B.,Saint John,Outlying Areas,Saint Martins/Hampton,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone23,Rent_3687
N.B.,Saint John,Outlying Areas,Saint Martins/Hampton,Apt & Other,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone23,Rent_3688
N.B.,Saint John,Outlying Areas,Eastern Saint John CMA,Row,0.0,0.0,0.0,0.0,0.0,2020,centre4,Zone23,Rent_3689
N.B.,Saint John,Outlying Areas,Eastern Saint John CMA,Apt & Other,0.0,669.0,693.0,0.0,690.0,2020,centre4,Zone23,Rent_3690
Que,Saguenay,North Sector,Chicoutimi-Nord,Row,0.0,0.0,0.0,0.0,0.0,2020,centre5,Zone24,Rent_3691
Que,Saguenay,North Sector,Chicoutimi-Nord,Apt & Other,511.0,497.0,568.0,657.0,578.0,2020,centre5,Zone24,Rent_3692
Que,Saguenay,North Sector,Northern Outskirts,Row,0.0,0.0,0.0,0.0,0.0,2020,centre5,Zone24,Rent_3693
Que,Saguenay,North Sector,Northern Outskirts,Apt & Other,0.0,426.0,502.0,0.0,517.0,2020,centre5,Zone24,Rent_3694
Que,Saguenay,Chicoutimi-Sud,Chicoutimi Downtown,Row,0.0,0.0,0.0,0.0,0.0,2020,centre5,Zone25,Rent_3695
Que,Saguenay,Chicoutimi-Sud,Chicoutimi Downtown,Apt & Other,487.0,489.0,637.0,765.0,582.0,2020,centre5,Zone25,Rent_3696
Que,Saguenay,Chicoutimi-Sud,Chicoutimi-Sud,Row,0.0,0.0,1220.0,1330.0,1259.0,2020,centre5,Zone25,Rent_3697
Que,Saguenay,Chicoutimi-Sud,Chicoutimi-Sud,Apt & Other,0.0,523.0,774.0,894.0,735.0,2020,centre5,Zone25,Rent_3698
Que,Saguenay,Jonquière,Jonquière Downtown,Row,0.0,0.0,0.0,0.0,0.0,2020,centre5,Zone26,Rent_3699
Que,Saguenay,Jonquière,Jonquière Downtown,Apt & Other,453.0,479.0,588.0,679.0,570.0,2020,centre5,Zone26,Rent_3700
Que,Saguenay,Jonquière,Jonquière,Row,0.0,0.0,0.0,0.0,0.0,2020,centre5,Zone26,Rent_3701
Que,Saguenay,Jonquière,Jonquière,Apt & Other,372.0,499.0,699.0,821.0,664.0,2020,centre5,Zone26,Rent_3702
Que,Saguenay,Jonquière,Southern Outskirts,Row,0.0,0.0,0.0,0.0,0.0,2020,centre5,Zone26,Rent_3703
Que,Saguenay,Jonquière,Southern Outskirts,Apt & Other,0.0,0.0,567.0,0.0,595.0,2020,centre5,Zone26,Rent_3704
Que,Saguenay,La Baie,La Baie,Row,0.0,0.0,0.0,0.0,0.0,2020,centre5,Zone27,Rent_3705
Que,Saguenay,La Baie,La Baie,Apt & Other,0.0,478.0,532.0,573.0,532.0,2020,centre5,Zone27,Rent_3706
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone28,Rent_3707
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Ville-Marie,Apt & Other,988.0,1255.0,1715.0,1988.0,1324.0,2020,centre6,Zone28,Rent_3708
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone28,Rent_3709
Que,Montréal,Downtown Montréal/Îles-des-Soeurs,Île-des-Soeurs,Apt & Other,799.0,1011.0,1235.0,1245.0,1075.0,2020,centre6,Zone28,Rent_3710
Que,Montréal,Sud-Ouest/Verdun,Verdun,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone29,Rent_3711
Que,Montréal,Sud-Ouest/Verdun,Verdun,Apt & Other,628.0,718.0,850.0,993.0,854.0,2020,centre6,Zone29,Rent_3712
Que,Montréal,Sud-Ouest/Verdun,South West,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone29,Rent_3713
Que,Montréal,Sud-Ouest/Verdun,South West,Apt & Other,0.0,0.0,0.0,0.0,1043.0,2020,centre6,Zone29,Rent_3714
Que,Montréal,LaSalle,LaSalle,Row,0.0,0.0,0.0,714.0,714.0,2020,centre6,Zone30,Rent_3715
Que,Montréal,LaSalle,LaSalle,Apt & Other,0.0,711.0,862.0,1189.0,889.0,2020,centre6,Zone30,Rent_3716
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Westmount,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone31,Rent_3717
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Westmount,Apt & Other,824.0,1124.0,1491.0,2024.0,1429.0,2020,centre6,Zone31,Rent_3718
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Notre-Dame-de-Grâce,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone31,Rent_3719
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Notre-Dame-de-Grâce,Apt & Other,649.0,809.0,1087.0,1010.0,914.0,2020,centre6,Zone31,Rent_3720
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Hampstead/Côte-Saint-Luc,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone31,Rent_3721
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Hampstead/Côte-Saint-Luc,Apt & Other,0.0,892.0,972.0,0.0,955.0,2020,centre6,Zone31,Rent_3722
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Côte-Saint-Luc/Montreal West,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone31,Rent_3723
Que,Montréal,ND-de-Grâce/Ct-St-Luc etc.,Côte-Saint-Luc/Montreal West,Apt & Other,733.0,973.0,1341.0,1829.0,1165.0,2020,centre6,Zone31,Rent_3724
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Côte-des-Neiges,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone32,Rent_3725
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Côte-des-Neiges,Apt & Other,685.0,826.0,1045.0,1227.0,930.0,2020,centre6,Zone32,Rent_3726
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Outremont,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone32,Rent_3727
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Outremont,Apt & Other,800.0,1102.0,1326.0,0.0,1269.0,2020,centre6,Zone32,Rent_3728
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Mont-Royal,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone32,Rent_3729
Que,Montréal,Ct-des-Neiges/Mt-Royal/Outremont,Mont-Royal,Apt & Other,798.0,973.0,1202.0,1447.0,1111.0,2020,centre6,Zone32,Rent_3730
Que,Montréal,Plateau-Mont-Royal,Plateau-Mont-Royal,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone33,Rent_3731
Que,Montréal,Plateau-Mont-Royal,Plateau-Mont-Royal,Apt & Other,781.0,1025.0,1091.0,1628.0,1040.0,2020,centre6,Zone33,Rent_3732
Que,Montréal,Villeray/St-Michel/Pc-Extension,Parc-Extension,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone34,Rent_3733
Que,Montréal,Villeray/St-Michel/Pc-Extension,Parc-Extension,Apt & Other,535.0,684.0,677.0,0.0,668.0,2020,centre6,Zone34,Rent_3734
Que,Montréal,Villeray/St-Michel/Pc-Extension,Villeray,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone34,Rent_3735
Que,Montréal,Villeray/St-Michel/Pc-Extension,Villeray,Apt & Other,642.0,683.0,790.0,1016.0,822.0,2020,centre6,Zone34,Rent_3736
Que,Montréal,Villeray/St-Michel/Pc-Extension,Saint-Michel,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone34,Rent_3737
Que,Montréal,Villeray/St-Michel/Pc-Extension,Saint-Michel,Apt & Other,565.0,0.0,692.0,802.0,687.0,2020,centre6,Zone34,Rent_3738
Que,Montréal,Hochelaga-Maisonneuve,East Ville-Marie,Row,0.0,0.0,0.0,0.0,0.0,2020,centre6,Zone35,Rent_3739
Que,Montréal,Hochelaga-Maisonneuve,East Ville-Marie,Apt & Other,868.0,842.0,936.0,0.0,908.0,2020,centre6,Zone35,Rent_3740
